Date ,Symbol ,Client Name ,Net Quantity
2023-10-31,UNIVASTU,JAINAM BROKING LIMITED,0
2023-10-31,UNIVASTU,VEENA RAJESH SHAH,0
2023-10-31,VERTOZ,MITHANI INVESTMENT AND TRADING PRIVATE LIMITED,0
2023-10-31,VIKASLIFE,VISHWAS FINCAP SERVICES PRIVATE LIMITED,0
2023-11-01,APOLLO,AAKRAYA RESEARCH LLP,0
2023-11-01,APOLLO,GRAVITON RESEARCH CAPITAL LLP,0
2023-11-01,CDSL,GRAVITON RESEARCH CAPITAL LLP,0
2023-11-01,DSSL,GRAVITON RESEARCH CAPITAL LLP,0
2023-11-01,GEOJITFSL,GRAVITON RESEARCH CAPITAL LLP,0
2023-11-01,HIMATSEIDE,GRAVITON RESEARCH CAPITAL LLP,0
2023-11-01,JPASSOCIAT,GRAVITON RESEARCH CAPITAL LLP,0
2023-11-01,LIBAS,JAI VINAYAK SECURITIES,0
2023-11-01,LIBAS,QE SECURITIES LLP,0
2023-11-01,MAZDA,GRAVITON RESEARCH CAPITAL LLP,0
2023-11-01,NGIL,QE SECURITIES LLP,0
2023-11-01,NURECA,GRAVITON RESEARCH CAPITAL LLP,0
2023-11-02,ADVANIHOTR,GRAVITON RESEARCH CAPITAL LLP,0
2023-11-02,ARVIND,GRAVITON RESEARCH CAPITAL LLP,0
2023-11-02,CDSL,GRAVITON RESEARCH CAPITAL LLP,0
2023-11-02,CIGNITITEC,GRAVITON RESEARCH CAPITAL LLP,0
2023-11-02,CUPID,GRAVITON RESEARCH CAPITAL LLP,0
2023-11-02,CUPID,SW CAPITAL PRIVATE LIMITED,0
2023-11-02,ESFL,CRONY VYAPAR PVT LTD,0
2023-11-02,JETFREIGHT,DIVYRAJSINH NARENDRASINH SOLANKI,0
2023-11-02,JETFREIGHT,MATALIA STOCK BROKING PRIVATE LIMITED,0
2023-11-02,JKTYRE,GRAVITON RESEARCH CAPITAL LLP,0
2023-11-02,LIBAS,JAI VINAYAK SECURITIES,0
2023-11-02,LIBAS,QE SECURITIES LLP,0
2023-11-02,LINCOLN,GRAVITON RESEARCH CAPITAL LLP,0
2023-11-02,LINCOLN,NK SECURITIES RESEARCH PRIVATE LIMITED,0
2023-11-02,MAHESHWARI,VEENA RAJESH SHAH,0
2023-11-02,ONELIFECAP,PUNEET MITTAL HUF,0
2023-11-02,SILGO,QE SECURITIES LLP,0
2023-11-02,SOLARA,GRAVITON RESEARCH CAPITAL LLP,0
2023-11-02,TRF,GRAVITON RESEARCH CAPITAL LLP,0
2023-11-02,WABAG,GRAVITON RESEARCH CAPITAL LLP,0
2023-11-03,LIBAS,ANUJ SHUKLA,0
2023-11-03,LIBAS,GRAVITON RESEARCH CAPITAL LLP,0
2023-11-03,LIBAS,QE SECURITIES LLP,0
2023-11-03,LIBAS,SAHIL NAYYAR,0
2023-11-03,MAHESHWARI,VEENA RAJESH SHAH,0
2023-11-03,SHRIRAMPPS,GRAVITON RESEARCH CAPITAL LLP,0
2023-11-03,TI,GRAVITON RESEARCH CAPITAL LLP,0
2023-11-03,TRIL,GRAVITON RESEARCH CAPITAL LLP,0
2023-11-03,UNIVASTU,VEENA RAJESH SHAH,0
2023-11-06,BAJAJHIND,GRAVITON RESEARCH CAPITAL LLP,0
2023-11-06,HCC,GRAVITON RESEARCH CAPITAL LLP,0
2023-11-06,IITL,GRAVITON RESEARCH CAPITAL LLP,0
2023-11-06,IKIO,GRAVITON RESEARCH CAPITAL LLP,0
2023-11-06,INTENTECH,GRAVITON RESEARCH CAPITAL LLP,0
2023-11-06,JPPOWER,GRAVITON RESEARCH CAPITAL LLP,0
2023-11-06,LIBAS,GRAVITON RESEARCH CAPITAL LLP,0
2023-11-06,LIBAS,QE SECURITIES LLP,0
2023-11-06,NITCO,GRAVITON RESEARCH CAPITAL LLP,0
2023-11-06,ONMOBILE,GRAVITON RESEARCH CAPITAL LLP,0
2023-11-06,PONNIERODE,GRAVITON RESEARCH CAPITAL LLP,0
2023-11-06,SHRIRAMPPS,GRAVITON RESEARCH CAPITAL LLP,0
2023-11-06,VERTOZ,FAIRY LAND AND REAL ESTATE PRIVATE LIMITED,0
2023-11-07,AKSHAR,AJAY  SALVI,0
2023-11-07,AKSHAR,NIKHIL RAJESH SINGH,0
2023-11-07,BLISSGVS,GRAVITON RESEARCH CAPITAL LLP,0
2023-11-07,COCHINSHIP,GRAVITON RESEARCH CAPITAL LLP,0
2023-11-07,GODHA,TOPGAIN FINANCE PRIVATE LIMITED,0
2023-11-07,HBSL,VEENA RAJESH SHAH,0
2023-11-07,INTENTECH,GRAVITON RESEARCH CAPITAL LLP,0
2023-11-07,JPPOWER,GRAVITON RESEARCH CAPITAL LLP,0
2023-11-07,LIBAS,GRAVITON RESEARCH CAPITAL LLP,0
2023-11-07,LIBAS,QE SECURITIES LLP,0
2023-11-07,MAHAPEXLTD,DIVYRAJSINH NARENDRASINH SOLANKI,0
2023-11-07,MONARCH,FAIRY LAND AND REAL ESTATE PRIVATE LIMITED,0
2023-11-07,MONARCH,HEMALI PATHIK THAKKAR,0
2023-11-07,NITCO,GRAVITON RESEARCH CAPITAL LLP,0
2023-11-07,PLAZACABLE,ASHWIN STOCKS AND INVESTMENT PRIVATE LIMITED,0
2023-11-07,PLAZACABLE,YUGA STOCKS AND COMMODITIES PRIVATE LIMITED  .,0
2023-11-07,REPCOHOME,GRAVITON RESEARCH CAPITAL LLP,0
2023-11-07,SAHANA,AJAY  SALVI,0
2023-11-07,SDBL,GRAVITON RESEARCH CAPITAL LLP,0
2023-11-07,SEAMECLTD,GRAVITON RESEARCH CAPITAL LLP,0
2023-11-07,SILGO,QE SECURITIES LLP,0
2023-11-07,TEXINFRA,GRAVITON RESEARCH CAPITAL LLP,0
2023-11-07,TRF,GRAVITON RESEARCH CAPITAL LLP,0
2023-11-07,URBAN,VEENA RAJESH SHAH,0
2023-11-08,BLISSGVS,GRAVITON RESEARCH CAPITAL LLP,0
2023-11-08,DBL,GRAVITON RESEARCH CAPITAL LLP,0
2023-11-08,DVL,GRAVITON RESEARCH CAPITAL LLP,0
2023-11-08,GLOBAL,GRAVITON RESEARCH CAPITAL LLP,0
2023-11-08,GMDCLTD,GRAVITON RESEARCH CAPITAL LLP,0
2023-11-08,HBSL,VEENA RAJESH SHAH,0
2023-11-08,LIBAS,GRAVITON RESEARCH CAPITAL LLP,0
2023-11-08,LIBAS,QE SECURITIES LLP,0
2023-11-08,MANINDS,GRAVITON RESEARCH CAPITAL LLP,0
2023-11-08,MONARCH,SALIM KASAMBHAI FULANI,0
2023-11-08,MONARCH,SKSE SECURITIES LTD,0
2023-11-08,NECCLTD,MULTIPLIER SHARE & STOCK ADVISORS PRIVATE LIMITED,0
2023-11-08,NECCLTD,NIKUNJ KAUSHIK SHAH,0
2023-11-08,NECCLTD,VT CAPITAL MARKET PVT LTD,0
2023-11-08,PNBGILTS,GRAVITON RESEARCH CAPITAL LLP,0
2023-11-08,PRINCEPIPE,GRAVITON RESEARCH CAPITAL LLP,0
2023-11-08,PRINCEPIPE,NK SECURITIES RESEARCH PRIVATE LIMITED,0
2023-11-08,TEXINFRA,GRAVITON RESEARCH CAPITAL LLP,0
2023-11-09,ADORWELD,GRAVITON RESEARCH CAPITAL LLP,0
2023-11-09,AKG,VT CAPITAL MARKET PVT LTD,0
2023-11-09,DENORA,GRAVITON RESEARCH CAPITAL LLP,0
2023-11-09,HBSL,MUDUPULAVEMULA SURENDRANADHA REDDY,0
2023-11-09,HBSL,NK SECURITIES RESEARCH PRIVATE LIMITED,0
2023-11-09,LIBAS,GRAVITON RESEARCH CAPITAL LLP,0
2023-11-09,LIBAS,JAI VINAYAK SECURITIES,0
2023-11-09,LIBAS,QE SECURITIES LLP,0
2023-11-09,MCX,GRAVITON RESEARCH CAPITAL LLP,0
2023-11-09,MITTAL,COMFORT CAPITAL PRIVATE LIMITED,0
2023-11-09,MONARCH,SKSE SECURITIES LTD,0
2023-11-09,MTARTECH,GRAVITON RESEARCH CAPITAL LLP,0
2023-11-09,MTARTECH,MARWADI CHANDARANA INTERMEDIARIES BROKERS PRIVATE LIMITED,0
2023-11-09,MTARTECH,NK SECURITIES RESEARCH PRIVATE LIMITED,0
2023-11-09,NELCAST,GRAVITON RESEARCH CAPITAL LLP,0
2023-11-10,ARROWGREEN,GRAVITON RESEARCH CAPITAL LLP,0
2023-11-10,AWHCL,GRAVITON RESEARCH CAPITAL LLP,0
2023-11-10,CARTRADE,GRAVITON RESEARCH CAPITAL LLP,0
2023-11-10,CARYSIL,GRAVITON RESEARCH CAPITAL LLP,0
2023-11-10,LIBAS,QE SECURITIES LLP,0
2023-11-10,MKPL,SAROJ GUPTA,0
2023-11-10,MOS,HEMALI PATHIK THAKKAR,0
2023-11-10,NESCO,GRAVITON RESEARCH CAPITAL LLP,0
2023-11-10,SILGO,QE SECURITIES LLP,0
2023-11-10,SWANENERGY,GRAVITON RESEARCH CAPITAL LLP,0
2023-11-10,TRACXN,GRAVITON RESEARCH CAPITAL LLP,0
2023-11-10,URJA,GRAVITON RESEARCH CAPITAL LLP,0
2023-11-10,VENUSREM,GRAVITON RESEARCH CAPITAL LLP,0
2023-11-12,AWHCL,GRAVITON RESEARCH CAPITAL LLP,0
2023-11-12,PALASHSECU,SURESHKUMAR MAKWANA,0
2023-11-13,AWHCL,GRAVITON RESEARCH CAPITAL LLP,0
2023-11-13,DBL,GRAVITON RESEARCH CAPITAL LLP,0
2023-11-13,EKC,GRAVITON RESEARCH CAPITAL LLP,0
2023-11-13,KEL,POONAM RAJEEV MAHESHWARI,0
2023-11-13,LIBAS,JAI VINAYAK SECURITIES,0
2023-11-13,LIBAS,KAPIL TIWARI,0
2023-11-13,LIBAS,QE SECURITIES LLP,0
2023-11-13,TEXMOPIPES,SETU SECURITIES PVT LTD,0
2023-11-13,WOCKPHARMA,GRAVITON RESEARCH CAPITAL LLP,0
2023-11-15,ACSAL,SAURABH TRIPATHI,0
2023-11-15,BANG,YUGA STOCKS AND COMMODITIES PRIVATE LIMITED  .,0
2023-11-15,CAPACITE,GRAVITON RESEARCH CAPITAL LLP,0
2023-11-15,CUBEXTUB,BRONZE SECURITIES PVT LTD,0
2023-11-15,GABRIEL,GRAVITON RESEARCH CAPITAL LLP,0
2023-11-15,INFOLLION,CRONY VYAPAR PVT LTD,0
2023-11-15,LIBAS,JAI VINAYAK SECURITIES,0
2023-11-15,LIBAS,QE SECURITIES LLP,0
2023-11-15,MCX,GRAVITON RESEARCH CAPITAL LLP,0
2023-11-15,VINEETLAB,MUDUPULAVEMULA SURENDRANADHA REDDY,0
2023-11-15,VINEETLAB,RAMESH TARSHIBHAI DOBARIYA,0
2023-11-15,WOCKPHARMA,GRAVITON RESEARCH CAPITAL LLP,0
2023-11-16,BANG,MUDUPULAVEMULA SURENDRANADHA REDDY,0
2023-11-16,BANG,NK SECURITIES RESEARCH PRIVATE LIMITED,0
2023-11-16,BIRLAMONEY,GRAVITON RESEARCH CAPITAL LLP,0
2023-11-16,CAPACITE,GRAVITON RESEARCH CAPITAL LLP,0
2023-11-16,HITECHGEAR,GRAVITON RESEARCH CAPITAL LLP,0
2023-11-16,INTLCONV,GRAVITON RESEARCH CAPITAL LLP,0
2023-11-16,LIBAS,GRAVITON RESEARCH CAPITAL LLP,0
2023-11-16,LIBAS,JAI VINAYAK SECURITIES,0
2023-11-16,LIBAS,QE SECURITIES LLP,0
2023-11-16,MINDTECK,GRAVITON RESEARCH CAPITAL LLP,0
2023-11-16,MONARCH,SKSE SECURITIES LTD,0
2023-11-16,PENIND,GRAVITON RESEARCH CAPITAL LLP,0
2023-11-16,VPRPL,GRAVITON RESEARCH CAPITAL LLP,0
2023-11-16,WOCKPHARMA,AAKRAYA RESEARCH LLP,0
2023-11-16,WOCKPHARMA,GRAVITON RESEARCH CAPITAL LLP,0
2023-11-16,WOCKPHARMA,YUGA STOCKS AND COMMODITIES PRIVATE LIMITED  .,0
2023-11-17,AGSTRA,GRAVITON RESEARCH CAPITAL LLP,0
2023-11-17,ARIES,GRAVITON RESEARCH CAPITAL LLP,0
2023-11-17,BANG,CHHIMPA NARAYAN,0
2023-11-17,BANG,MUDUPULAVEMULA SURENDRANADHA REDDY,0
2023-11-17,CAPACITE,GRAVITON RESEARCH CAPITAL LLP,0
2023-11-17,DCXINDIA,GRAVITON RESEARCH CAPITAL LLP,0
2023-11-17,GEPIL,GRAVITON RESEARCH CAPITAL LLP,0
2023-11-17,HITECHGEAR,GRAVITON RESEARCH CAPITAL LLP,0
2023-11-17,IBULHSGFIN,GRAVITON RESEARCH CAPITAL LLP,0
2023-11-17,JAYAGROGN,GRAVITON RESEARCH CAPITAL LLP,0
2023-11-17,LIBAS,GRAVITON RESEARCH CAPITAL LLP,0
2023-11-17,LIBAS,QE SECURITIES LLP,0
2023-11-17,MONARCH,SKSE SECURITIES LTD,0
2023-11-17,PCBL,GRAVITON RESEARCH CAPITAL LLP,0
2023-11-17,RAILTEL,GRAVITON RESEARCH CAPITAL LLP,0
2023-11-17,RIIL,GRAVITON RESEARCH CAPITAL LLP,0
2023-11-17,RPOWER,GRAVITON RESEARCH CAPITAL LLP,0
2023-11-17,TFCILTD,GRAVITON RESEARCH CAPITAL LLP,0
2023-11-17,TITAGARH,GRAVITON RESEARCH CAPITAL LLP,0
2023-11-17,VARROC,GRAVITON RESEARCH CAPITAL LLP,0
2023-11-17,WOCKPHARMA,GRAVITON RESEARCH CAPITAL LLP,0
2023-11-20,CHEMPLASTS,SBI MUTUAL FUND,0
2023-11-20,GEPIL,GRAVITON RESEARCH CAPITAL LLP,0
2023-11-20,HBSL,NK SECURITIES RESEARCH PRIVATE LIMITED,0
2023-11-20,HEADSUP,PIYUSH MAKHIJANI,0
2023-11-20,LIBAS,GRAVITON RESEARCH CAPITAL LLP,0
2023-11-20,LIBAS,JAI VINAYAK SECURITIES,0
2023-11-20,LIBAS,PRRSAAR COMMODITIES PVT LTD,0
2023-11-20,PENIND,GRAVITON RESEARCH CAPITAL LLP,0
2023-11-20,RIIL,GRAVITON RESEARCH CAPITAL LLP,0
2023-11-20,SMLISUZU,GRAVITON RESEARCH CAPITAL LLP,0
2023-11-20,TATAINVEST,GRAVITON RESEARCH CAPITAL LLP,0
2023-11-20,TATAINVEST,NK SECURITIES RESEARCH PRIVATE LIMITED,0
2023-11-20,TOKYOPLAST,VEENA RAJESH SHAH,0
2023-11-20,URJA,GRAVITON RESEARCH CAPITAL LLP,0
2023-11-20,VERTOZ,HEMALI PATHIK THAKKAR,0
2023-11-20,WINDLAS,GRAVITON RESEARCH CAPITAL LLP,0
2023-11-21,BASILIC,SUMICKSHA BANSAL,0
2023-11-21,BEML,GRAVITON RESEARCH CAPITAL LLP,0
2023-11-21,BGRENERGY,GRAVITON RESEARCH CAPITAL LLP,0
2023-11-21,CAPACITE,GRAVITON RESEARCH CAPITAL LLP,0
2023-11-21,DCXINDIA,GRAVITON RESEARCH CAPITAL LLP,0
2023-11-21,DIAMONDYD,GRAVITON RESEARCH CAPITAL LLP,0
2023-11-21,DVL,GRAVITON RESEARCH CAPITAL LLP,0
2023-11-21,HEADSUP,QE SECURITIES LLP,0
2023-11-21,LATENTVIEW,GRAVITON RESEARCH CAPITAL LLP,0
2023-11-21,LIBAS,GRAVITON RESEARCH CAPITAL LLP,0
2023-11-21,LIBAS,JAI VINAYAK SECURITIES,0
2023-11-21,LIBAS,QE SECURITIES LLP,0
2023-11-21,LINCOLN,GRAVITON RESEARCH CAPITAL LLP,0
2023-11-21,PENIND,GRAVITON RESEARCH CAPITAL LLP,0
2023-11-21,RALLIS,GRAVITON RESEARCH CAPITAL LLP,0
2023-11-21,RICOAUTO,GRAVITON RESEARCH CAPITAL LLP,0
2023-11-21,TALBROAUTO,GRAVITON RESEARCH CAPITAL LLP,0
2023-11-21,TATAINVEST,GRAVITON RESEARCH CAPITAL LLP,0
2023-11-21,TITAGARH,GRAVITON RESEARCH CAPITAL LLP,0
2023-11-21,TOKYOPLAST,VEENA RAJESH SHAH,0
2023-11-21,TRACXN,GRAVITON RESEARCH CAPITAL LLP,0
2023-11-22,CYBERTECH,GRAVITON RESEARCH CAPITAL LLP,0
2023-11-22,DHUNINV,GRAVITON RESEARCH CAPITAL LLP,0
2023-11-22,DIAMONDYD,GRAVITON RESEARCH CAPITAL LLP,0
2023-11-22,DREDGECORP,GRAVITON RESEARCH CAPITAL LLP,0
2023-11-22,GENESYS,INDRA KIRAN VENTURES,0
2023-11-22,IPL,MSB E TRADE SECURITIES LIMITED,0
2023-11-22,LIBAS,JAI VINAYAK SECURITIES,0
2023-11-22,MARSHALL,PARMESHWAR OJHA,0
2023-11-22,NECCLTD,GRAVITON RESEARCH CAPITAL LLP,0
2023-11-22,RALLIS,GRAVITON RESEARCH CAPITAL LLP,0
2023-11-22,RIIL,GRAVITON RESEARCH CAPITAL LLP,0
2023-11-22,RSWM,GRAVITON RESEARCH CAPITAL LLP,0
2023-11-22,TALBROAUTO,GRAVITON RESEARCH CAPITAL LLP,0
2023-11-22,TGBHOTELS,PRAGNESH ROHITKUMAR PANDYA,0
2023-11-22,URJA,GRAVITON RESEARCH CAPITAL LLP,0
2023-11-23,3IINFOLTD,GRAVITON RESEARCH CAPITAL LLP,0
2023-11-23,AVADHSUGAR,GRAVITON RESEARCH CAPITAL LLP,0
2023-11-23,COCHINSHIP,GRAVITON RESEARCH CAPITAL LLP,0
2023-11-23,DCMNVL,GRAVITON RESEARCH CAPITAL LLP,0
2023-11-23,DHAMPURSUG,GRAVITON RESEARCH CAPITAL LLP,0
2023-11-23,EIDPARRY,GRAVITON RESEARCH CAPITAL LLP,0
2023-11-23,GENESYS,GRAVITON RESEARCH CAPITAL LLP,0
2023-11-23,HEADSUP,BRONZE SECURITIES PVT LTD,0
2023-11-23,IBREALEST,GRAVITON RESEARCH CAPITAL LLP,0
2023-11-23,INFOLLION,CRONY VYAPAR PVT LTD,0
2023-11-23,INTENTECH,GRAVITON RESEARCH CAPITAL LLP,0
2023-11-23,KELLTONTEC,GRAVITON RESEARCH CAPITAL LLP,0
2023-11-23,KIRIINDUS,GRAVITON RESEARCH CAPITAL LLP,0
2023-11-23,LIBAS,HRTI PRIVATE LIMITED,0
2023-11-23,LIBAS,QE SECURITIES LLP,0
2023-11-23,MANINFRA,GRAVITON RESEARCH CAPITAL LLP,0
2023-11-23,MUNJALAU,GRAVITON RESEARCH CAPITAL LLP,0
2023-11-23,NAHARSPING,GRAVITON RESEARCH CAPITAL LLP,0
2023-11-23,NAVKARCORP,GRAVITON RESEARCH CAPITAL LLP,0
2023-11-23,PCBL,GRAVITON RESEARCH CAPITAL LLP,0
2023-11-23,RUSHIL,GRAVITON RESEARCH CAPITAL LLP,0
2023-11-23,SELAN,GRAVITON RESEARCH CAPITAL LLP,0
2023-11-23,SEQUENT,GRAVITON RESEARCH CAPITAL LLP,0
2023-11-23,SNOWMAN,GRAVITON RESEARCH CAPITAL LLP,0
2023-11-23,TEXINFRA,GRAVITON RESEARCH CAPITAL LLP,0
2023-11-23,TRACXN,GRAVITON RESEARCH CAPITAL LLP,0
2023-11-23,UTTAMSUGAR,GRAVITON RESEARCH CAPITAL LLP,0
2023-11-24,3IINFOLTD,GRAVITON RESEARCH CAPITAL LLP,0
2023-11-24,5PAISA,GRAVITON RESEARCH CAPITAL LLP,0
2023-11-24,AKSHAR,NIKHIL RAJESH SINGH,0
2023-11-24,EDELWEISS,GRAVITON RESEARCH CAPITAL LLP,0
2023-11-24,FCL,GRAVITON RESEARCH CAPITAL LLP,0
2023-11-24,GICHSGFIN,GRAVITON RESEARCH CAPITAL LLP,0
2023-11-24,HEADSUP,BRONZE SECURITIES PVT LTD,0
2023-11-24,HONASA,GRAVITON RESEARCH CAPITAL LLP,0
2023-11-24,INTENTECH,GRAVITON RESEARCH CAPITAL LLP,0
2023-11-24,LIBAS,HRTI PRIVATE LIMITED,0
2023-11-24,LIBAS,JAI VINAYAK SECURITIES,0
2023-11-24,LIBAS,QE SECURITIES LLP,0
2023-11-24,LOVABLE,ANKITA VISHAL SHAH,0
2023-11-24,LOVABLE,NK SECURITIES RESEARCH PRIVATE LIMITED,0
2023-11-24,MUNJALAU,GRAVITON RESEARCH CAPITAL LLP,0
2023-11-24,RUSHIL,GRAVITON RESEARCH CAPITAL LLP,0
2023-11-28,5PAISA,GRAVITON RESEARCH CAPITAL LLP,0
2023-11-28,JAIPURKURT,SHARE INDIA SECURITIES LIMITED,0
2023-11-28,LOVABLE,GRAVITON RESEARCH CAPITAL LLP,0
2023-11-28,MEGASTAR,GRAVITON RESEARCH CAPITAL LLP,0
2023-11-28,NDTV,GRAVITON RESEARCH CAPITAL LLP,0
2023-11-28,RPSGVENT,GRAVITON RESEARCH CAPITAL LLP,0
2023-11-29,ARSHIYA,SHRIYAM BROKING INTERMEDIARY LTD (ERROR A/C),0
2023-11-29,CYBERTECH,GRAVITON RESEARCH CAPITAL LLP,0
2023-11-29,GICL,ELAN VENTURES PRIVATE LIMITED,0
2023-11-29,GOACARBON,GRAVITON RESEARCH CAPITAL LLP,0
2023-11-29,JPPOWER,PACE COMMODITY BROKERS PRIVATE LIMITED,0
2023-11-29,KESORAMIND,MULTIPLIER SHARE & STOCK ADVISORS PRIVATE LIMITED,0
2023-11-29,LFIC,SILVER LINE VENTURES PRIVATE LIMITED,0
2023-11-29,LFIC,YUGA STOCKS AND COMMODITIES PRIVATE LIMITED  .,0
2023-11-29,LIBAS,HRTI PRIVATE LIMITED,0
2023-11-29,LIBAS,JAI VINAYAK SECURITIES,0
2023-11-29,MINDTECK,GRAVITON RESEARCH CAPITAL LLP,0
2023-11-29,NDTV,GRAVITON RESEARCH CAPITAL LLP,0
2023-11-29,ORTINLAB,BRONZE SECURITIES PVT LTD,0
2023-11-29,ORTINLAB,QE SECURITIES LLP,0
2023-11-29,ROSSELLIND,GRAVITON RESEARCH CAPITAL LLP,0
2023-11-29,SEPC,SAHASTRAA ADVISORS PRIVATE LIMITED,0
2023-11-29,SHANTI,QE SECURITIES LLP,0
2023-11-29,SHRADHA,QE SECURITIES LLP,0
2023-11-29,TOKYOPLAST,VEENA RAJESH SHAH,0
2023-11-29,YATHARTH,GRAVITON RESEARCH CAPITAL LLP,0
2023-11-30,AWHCL,GRAVITON RESEARCH CAPITAL LLP,0
2023-11-30,FCSSOFT,PACE COMMODITY BROKERS PRIVATE LIMITED,0
2023-11-30,GANDHAR,AAKRAYA RESEARCH LLP,0
2023-11-30,GANDHAR,ARUNA R JAIN,0
2023-11-30,GANDHAR,GRAVITON RESEARCH CAPITAL LLP,0
2023-11-30,GANDHAR,GRT STRATEGIC VENTURES LLP,0
2023-11-30,GANDHAR,MUSIGMA SECURITIES,0
2023-11-30,GANDHAR,NK SECURITIES RESEARCH PRIVATE LIMITED,0
2023-11-30,GANDHAR,OM TRADING,0
2023-11-30,GANDHAR,PURE BROKING PVT LTD,0
2023-11-30,GENESYS,GRAVITON RESEARCH CAPITAL LLP,0
2023-11-30,GLOBAL,GRAVITON RESEARCH CAPITAL LLP,0
2023-11-30,GUFICBIO,GRAVITON RESEARCH CAPITAL LLP,0
2023-11-30,INDIACEM,GRAVITON RESEARCH CAPITAL LLP,0
2023-11-30,IREDA,GRAVITON RESEARCH CAPITAL LLP,0
2023-11-30,LIBAS,HRTI PRIVATE LIMITED,0
2023-11-30,LIBAS,JAI VINAYAK SECURITIES,0
2023-11-30,MINDTECK,GRAVITON RESEARCH CAPITAL LLP,0
2023-11-30,NAVKARCORP,GRAVITON RESEARCH CAPITAL LLP,0
2023-11-30,ORTINLAB,BRONZE SECURITIES PVT LTD,0
2023-11-30,ORTINLAB,QE SECURITIES LLP,0
2023-11-30,PERSISTENT,LIESHA CORPORATION PRIVATE LIMITED .,0
2023-11-30,SARTELE,BHAVESHKUMAR NATVARLAL SHETH,0
2023-11-30,SARTELE,LIESHA CORPORATION PRIVATE LIMITED .,0
2023-11-30,SHRADHA,GRAVITON RESEARCH CAPITAL LLP,0
2023-11-30,SHRADHA,NK SECURITIES RESEARCH PRIVATE LIMITED,0
2023-11-30,SHRADHA,QE SECURITIES LLP,0
2023-11-30,TATAMTRDVR,GRAVITON RESEARCH CAPITAL LLP,0
2023-11-30,TATAMTRDVR,YOKE SECURITIES LTD,0
2023-11-30,TATATECH,NK SECURITIES RESEARCH PRIVATE LIMITED,0
2023-11-30,TFL,PUNEET MITTAL HUF,0
2023-12-01,ARE&M,GRAVITON RESEARCH CAPITAL LLP,0
2023-12-01,DATAMATICS,GRAVITON RESEARCH CAPITAL LLP,0
2023-12-01,GANDHAR,GRAVITON RESEARCH CAPITAL LLP,0
2023-12-01,ITDCEM,GRAVITON RESEARCH CAPITAL LLP,0
2023-12-01,LIBAS,HRTI PRIVATE LIMITED,0
2023-12-01,LIBAS,JAI VINAYAK SECURITIES,0
2023-12-01,ORIENTHOT,GRAVITON RESEARCH CAPITAL LLP,0
2023-12-01,ORTINLAB,BRONZE SECURITIES PVT LTD,0
2023-12-01,ORTINLAB,QE SECURITIES LLP,0
2023-12-01,SHRIRAMPPS,GRAVITON RESEARCH CAPITAL LLP,0
2023-12-04,AARTIPHARM,GRAVITON RESEARCH CAPITAL LLP,0
2023-12-04,BARBEQUE,GRAVITON RESEARCH CAPITAL LLP,0
2023-12-04,GSFC,GRAVITON RESEARCH CAPITAL LLP,0
2023-12-04,KEL,BHAVESHKUMAR NATVARLAL SHETH,0
2023-12-04,LIBAS,JAI VINAYAK SECURITIES,0
2023-12-04,MADRASFERT,GRAVITON RESEARCH CAPITAL LLP,0
2023-12-04,MTNL,GRAVITON RESEARCH CAPITAL LLP,0
2023-12-04,MTNL,NARENDRA PRATAP SINGH GAHLOT,0
2023-12-04,NARMADA,DIVYRAJSINH NARENDRASINH SOLANKI,0
2023-12-04,NARMADA,MATALIA STOCK BROKING PRIVATE LIMITED,0
2023-12-04,RAMASTEEL,SW CAPITAL PRIVATE LIMITED,0
2023-12-04,SHRIRAMPPS,GRAVITON RESEARCH CAPITAL LLP,0
2023-12-05,DEEPINDS,GRAVITON RESEARCH CAPITAL LLP,0
2023-12-05,EMAMIREAL,GRAVITON RESEARCH CAPITAL LLP,0
2023-12-05,HCC,GRAVITON RESEARCH CAPITAL LLP,0
2023-12-05,HCC,JUMP TRADING FINANCIAL INDIA PRIVATE LIMITED,0
2023-12-05,INOXGREEN,GRAVITON RESEARCH CAPITAL LLP,0
2023-12-05,IPL,VT CAPITAL MARKET PVT LTD,0
2023-12-05,MONARCH,SKSE SECURITIES LTD,0
2023-12-05,NDTV,GRAVITON RESEARCH CAPITAL LLP,0
2023-12-05,RALLIS,GRAVITON RESEARCH CAPITAL LLP,0
2023-12-05,SHRIRAMPPS,GRAVITON RESEARCH CAPITAL LLP,0
2023-12-05,TFL,VEENA RAJESH SHAH,0
2023-12-06,ADVENZYMES,GRAVITON RESEARCH CAPITAL LLP,0
2023-12-06,APTECHT,GRAVITON RESEARCH CAPITAL LLP,0
2023-12-06,BALAJITELE,GRAVITON RESEARCH CAPITAL LLP,0
2023-12-06,BALAMINES,GRAVITON RESEARCH CAPITAL LLP,0
2023-12-06,CANTABIL,GRAVITON RESEARCH CAPITAL LLP,0
2023-12-06,CAPACITE,GRAVITON RESEARCH CAPITAL LLP,0
2023-12-06,COCHINSHIP,GRAVITON RESEARCH CAPITAL LLP,0
2023-12-06,FCSSOFT,PACE COMMODITY BROKERS PRIVATE LIMITED,0
2023-12-06,GIPCL,GRAVITON RESEARCH CAPITAL LLP,0
2023-12-06,GSLSU,GRAVITON RESEARCH CAPITAL LLP,0
2023-12-06,GSLSU,SKSE SECURITIES LTD,0
2023-12-06,IPL,GRAVITON RESEARCH CAPITAL LLP,0
